mobile_number,churn_probability,risk_level,advice
7000008257,0.9838040124602727,🔴 Critical,Imminent churn — immediate intervention required.
7001608796,0.9838038612455844,🔴 Critical,Imminent churn — immediate intervention required.
7000729915,0.9838030030380258,🔴 Critical,Imminent churn — immediate intervention required.
7001752787,0.9838002007337336,🔴 Critical,Imminent churn — immediate intervention required.
7000248706,0.983799836638331,🔴 Critical,Imminent churn — immediate intervention required.
7001656632,0.9837988495819439,🔴 Critical,Imminent churn — immediate intervention required.
7001519297,0.9837966376829042,🔴 Critical,Imminent churn — immediate intervention required.
7002148288,0.9837952027648569,🔴 Critical,Imminent churn — immediate intervention required.
7002386621,0.9837894179966826,🔴 Critical,Imminent churn — immediate intervention required.
7001872815,0.983787244812649,🔴 Critical,Imminent churn — immediate intervention required.
7001461623,0.9837843955018271,🔴 Critical,Imminent churn — immediate intervention required.
7000172036,0.9837843276404523,🔴 Critical,Imminent churn — immediate intervention required.
7000405716,0.9837840461872078,🔴 Critical,Imminent churn — immediate intervention required.
7000536764,0.9837839884735632,🔴 Critical,Imminent churn — immediate intervention required.
7000242469,0.9837833610962587,🔴 Critical,Imminent churn — immediate intervention required.
7000137674,0.9837789490269229,🔴 Critical,Imminent churn — immediate intervention required.
7000485930,0.9837789178534317,🔴 Critical,Imminent churn — immediate intervention required.
7001110233,0.9837783779909535,🔴 Critical,Imminent churn — immediate intervention required.
7000940372,0.9837779949253289,🔴 Critical,Imminent churn — immediate intervention required.
7000234991,0.9837740332893598,🔴 Critical,Imminent churn — immediate intervention required.
7001891390,0.983773615029701,🔴 Critical,Imminent churn — immediate intervention required.
7000531858,0.9837687946279965,🔴 Critical,Imminent churn — immediate intervention required.
7000624453,0.9837687589716385,🔴 Critical,Imminent churn — immediate intervention required.
7000356640,0.9837673165044027,🔴 Critical,Imminent churn — immediate intervention required.
7002394504,0.9837647808531288,🔴 Critical,Imminent churn — immediate intervention required.
7001908718,0.9837639902492834,🔴 Critical,Imminent churn — immediate intervention required.
7000348933,0.9837608909223744,🔴 Critical,Imminent churn — immediate intervention required.
7000074280,0.9837583451327663,🔴 Critical,Imminent churn — immediate intervention required.
7000771143,0.983757396140021,🔴 Critical,Imminent churn — immediate intervention required.
7002232699,0.9837559728133952,🔴 Critical,Imminent churn — immediate intervention required.
7001163423,0.9837540580144046,🔴 Critical,Imminent churn — immediate intervention required.
7000805383,0.9837514596306105,🔴 Critical,Imminent churn — immediate intervention required.
7001699116,0.9837503155606934,🔴 Critical,Imminent churn — immediate intervention required.
7000805586,0.9837502869185214,🔴 Critical,Imminent churn — immediate intervention required.
7002241246,0.9837488238954405,🔴 Critical,Imminent churn — immediate intervention required.
7000892012,0.9837483041558499,🔴 Critical,Imminent churn — immediate intervention required.
7001696060,0.9837479928286179,🔴 Critical,Imminent churn — immediate intervention required.
7000781426,0.9837449597175566,🔴 Critical,Imminent churn — immediate intervention required.
7002236744,0.9837438386441012,🔴 Critical,Imminent churn — immediate intervention required.
7000619653,0.9837418208869767,🔴 Critical,Imminent churn — immediate intervention required.
7002092427,0.9837395541696496,🔴 Critical,Imminent churn — immediate intervention required.
7000503147,0.9837392445030507,🔴 Critical,Imminent churn — immediate intervention required.
7000539663,0.9837382886831771,🔴 Critical,Imminent churn — immediate intervention required.
7001226686,0.9837370076181381,🔴 Critical,Imminent churn — immediate intervention required.
7000183753,0.9837361473884803,🔴 Critical,Imminent churn — immediate intervention required.
7001061705,0.9837332078466194,🔴 Critical,Imminent churn — immediate intervention required.
7000895997,0.9837326166310694,🔴 Critical,Imminent churn — immediate intervention required.
7001491659,0.9837317431105184,🔴 Critical,Imminent churn — immediate intervention required.
7002273551,0.9837313116838654,🔴 Critical,Imminent churn — immediate intervention required.
7001719523,0.9837239826620109,🔴 Critical,Imminent churn — immediate intervention required.
7001312160,0.9837201622412338,🔴 Critical,Imminent churn — immediate intervention required.
7001159190,0.9837200364395404,🔴 Critical,Imminent churn — immediate intervention required.
7001652814,0.983718889540756,🔴 Critical,Imminent churn — immediate intervention required.
7001501484,0.9837159770737877,🔴 Critical,Imminent churn — immediate intervention required.
7001660560,0.983715330905834,🔴 Critical,Imminent churn — immediate intervention required.
7000148417,0.9837146339944496,🔴 Critical,Imminent churn — immediate intervention required.
7000082095,0.983713679730589,🔴 Critical,Imminent churn — immediate intervention required.
7001219929,0.9837112184415406,🔴 Critical,Imminent churn — immediate intervention required.
7002041449,0.9837109233779415,🔴 Critical,Imminent churn — immediate intervention required.
7000290185,0.9837103374901498,🔴 Critical,Imminent churn — immediate intervention required.
7000883685,0.9837099279156719,🔴 Critical,Imminent churn — immediate intervention required.
7001687822,0.9837098661856492,🔴 Critical,Imminent churn — immediate intervention required.
7000881339,0.9837096289497624,🔴 Critical,Imminent churn — immediate intervention required.
7001727234,0.9837090716544455,🔴 Critical,Imminent churn — immediate intervention required.
7000915246,0.9837085822256224,🔴 Critical,Imminent churn — immediate intervention required.
7000581535,0.983708572725413,🔴 Critical,Imminent churn — immediate intervention required.
7001900087,0.9837052820947381,🔴 Critical,Imminent churn — immediate intervention required.
7002026912,0.983705147852243,🔴 Critical,Imminent churn — immediate intervention required.
7000808234,0.9837049589857199,🔴 Critical,Imminent churn — immediate intervention required.
7000385115,0.9837040776612873,🔴 Critical,Imminent churn — immediate intervention required.
7000671660,0.9837028441030027,🔴 Critical,Imminent churn — immediate intervention required.
7001986759,0.9837020054780758,🔴 Critical,Imminent churn — immediate intervention required.
7001527249,0.9837006313341888,🔴 Critical,Imminent churn — immediate intervention required.
7000408389,0.9837000583524196,🔴 Critical,Imminent churn — immediate intervention required.
7000311904,0.9836996057405551,🔴 Critical,Imminent churn — immediate intervention required.
7001562954,0.9836911871738678,🔴 Critical,Imminent churn — immediate intervention required.
7000457459,0.9836907094152619,🔴 Critical,Imminent churn — immediate intervention required.
7001124623,0.9836900196081309,🔴 Critical,Imminent churn — immediate intervention required.
7000144746,0.9836896201349342,🔴 Critical,Imminent churn — immediate intervention required.
7000980355,0.9836863120007993,🔴 Critical,Imminent churn — immediate intervention required.
7000934610,0.9836841633489596,🔴 Critical,Imminent churn — immediate intervention required.
7000806758,0.9836836547547022,🔴 Critical,Imminent churn — immediate intervention required.
7000418263,0.9836835229570327,🔴 Critical,Imminent churn — immediate intervention required.
7001345907,0.9836834488670376,🔴 Critical,Imminent churn — immediate intervention required.
7001101910,0.9836831583038541,🔴 Critical,Imminent churn — immediate intervention required.
7002104101,0.9836831180780954,🔴 Critical,Imminent churn — immediate intervention required.
7001256876,0.9836798163215363,🔴 Critical,Imminent churn — immediate intervention required.
7001923377,0.9836792519589233,🔴 Critical,Imminent churn — immediate intervention required.
7001346107,0.9836792150832868,🔴 Critical,Imminent churn — immediate intervention required.
7000001779,0.9836773742825846,🔴 Critical,Imminent churn — immediate intervention required.
7001994577,0.9836754433864099,🔴 Critical,Imminent churn — immediate intervention required.
7001076339,0.9836746184261544,🔴 Critical,Imminent churn — immediate intervention required.
7000955099,0.983674150864765,🔴 Critical,Imminent churn — immediate intervention required.
7000983207,0.9836717433149729,🔴 Critical,Imminent churn — immediate intervention required.
7001349951,0.9836694350896305,🔴 Critical,Imminent churn — immediate intervention required.
7000453669,0.9836671913603467,🔴 Critical,Imminent churn — immediate intervention required.
7001773597,0.9836667872309923,🔴 Critical,Imminent churn — immediate intervention required.
7000953355,0.9836658173741795,🔴 Critical,Imminent churn — immediate intervention required.
7001912560,0.9836658135800009,🔴 Critical,Imminent churn — immediate intervention required.
7000336454,0.9836653966341989,🔴 Critical,Imminent churn — immediate intervention required.
7001225205,0.9836645404160176,🔴 Critical,Imminent churn — immediate intervention required.
7001127595,0.9836641371481123,🔴 Critical,Imminent churn — immediate intervention required.
7000816318,0.9836613673791994,🔴 Critical,Imminent churn — immediate intervention required.
7001663392,0.9836591748783773,🔴 Critical,Imminent churn — immediate intervention required.
7001450280,0.9836574885620247,🔴 Critical,Imminent churn — immediate intervention required.
7002368732,0.9836566315555962,🔴 Critical,Imminent churn — immediate intervention required.
7002365272,0.9836534531464081,🔴 Critical,Imminent churn — immediate intervention required.
7001915196,0.9836525264706388,🔴 Critical,Imminent churn — immediate intervention required.
7000185874,0.9836500898432659,🔴 Critical,Imminent churn — immediate intervention required.
7002330004,0.9836493574467239,🔴 Critical,Imminent churn — immediate intervention required.
7000953443,0.9836485380193511,🔴 Critical,Imminent churn — immediate intervention required.
7001505485,0.9836482713738195,🔴 Critical,Imminent churn — immediate intervention required.
7001942197,0.9836473449557369,🔴 Critical,Imminent churn — immediate intervention required.
7002123389,0.9836461764566313,🔴 Critical,Imminent churn — immediate intervention required.
7000774593,0.9836459596429521,🔴 Critical,Imminent churn — immediate intervention required.
7001959232,0.9836450921974943,🔴 Critical,Imminent churn — immediate intervention required.
7000770599,0.9836443466600697,🔴 Critical,Imminent churn — immediate intervention required.
7002387358,0.983644246560582,🔴 Critical,Imminent churn — immediate intervention required.
7001152264,0.9836427042900449,🔴 Critical,Imminent churn — immediate intervention required.
7000917037,0.9836389045217793,🔴 Critical,Imminent churn — immediate intervention required.
7000177325,0.9836387852579823,🔴 Critical,Imminent churn — immediate intervention required.
7001091690,0.9836377302674391,🔴 Critical,Imminent churn — immediate intervention required.
7001653652,0.9836373163161407,🔴 Critical,Imminent churn — immediate intervention required.
7001846120,0.9836362669073851,🔴 Critical,Imminent churn — immediate intervention required.
7001330981,0.9836344939198103,🔴 Critical,Imminent churn — immediate intervention required.
7002251665,0.9836337763448773,🔴 Critical,Imminent churn — immediate intervention required.
7002390639,0.9836328965214596,🔴 Critical,Imminent churn — immediate intervention required.
7000214635,0.9836319831514488,🔴 Critical,Imminent churn — immediate intervention required.
7001000310,0.9836317836209922,🔴 Critical,Imminent churn — immediate intervention required.
7001247683,0.9836273886505609,🔴 Critical,Imminent churn — immediate intervention required.
7000878825,0.9836264585505052,🔴 Critical,Imminent churn — immediate intervention required.
7000823457,0.9836259363873809,🔴 Critical,Imminent churn — immediate intervention required.
7000878346,0.9836258885016327,🔴 Critical,Imminent churn — immediate intervention required.
7001240289,0.983625837869549,🔴 Critical,Imminent churn — immediate intervention required.
7001435942,0.9836239313479291,🔴 Critical,Imminent churn — immediate intervention required.
7002350644,0.9836227059918918,🔴 Critical,Imminent churn — immediate intervention required.
7000518422,0.9836226514403514,🔴 Critical,Imminent churn — immediate intervention required.
7000899199,0.9836217590987009,🔴 Critical,Imminent churn — immediate intervention required.
7000655024,0.9836195348854475,🔴 Critical,Imminent churn — immediate intervention required.
7001355020,0.9836188997472766,🔴 Critical,Imminent churn — immediate intervention required.
7001043249,0.983618740519211,🔴 Critical,Imminent churn — immediate intervention required.
7000073799,0.9836165442581459,🔴 Critical,Imminent churn — immediate intervention required.
7001852791,0.9836155162555229,🔴 Critical,Imminent churn — immediate intervention required.
7001571358,0.9836139972048996,🔴 Critical,Imminent churn — immediate intervention required.
7001787045,0.9836135136717222,🔴 Critical,Imminent churn — immediate intervention required.
7001621108,0.9836131460242659,🔴 Critical,Imminent churn — immediate intervention required.
7000230582,0.983609389519091,🔴 Critical,Imminent churn — immediate intervention required.
7001676760,0.9836089688559,🔴 Critical,Imminent churn — immediate intervention required.
7001041628,0.9836079568300116,🔴 Critical,Imminent churn — immediate intervention required.
7000058894,0.9836077516600266,🔴 Critical,Imminent churn — immediate intervention required.
7000047316,0.983606735793827,🔴 Critical,Imminent churn — immediate intervention required.
7000895824,0.9836065103701115,🔴 Critical,Imminent churn — immediate intervention required.
7001635179,0.9836001342700513,🔴 Critical,Imminent churn — immediate intervention required.
7001972931,0.9835990729055168,🔴 Critical,Imminent churn — immediate intervention required.
7000802145,0.983596314544815,🔴 Critical,Imminent churn — immediate intervention required.
7000815309,0.9835959850193121,🔴 Critical,Imminent churn — immediate intervention required.
7000701234,0.9835957701016932,🔴 Critical,Imminent churn — immediate intervention required.
7001002652,0.9835950589697277,🔴 Critical,Imminent churn — immediate intervention required.
7002346443,0.9835949329503111,🔴 Critical,Imminent churn — immediate intervention required.
7001071835,0.9835940046179639,🔴 Critical,Imminent churn — immediate intervention required.
7000120908,0.9835929035622165,🔴 Critical,Imminent churn — immediate intervention required.
7000606693,0.9835922648851534,🔴 Critical,Imminent churn — immediate intervention required.
7000666897,0.9835914599531552,🔴 Critical,Imminent churn — immediate intervention required.
7001307079,0.9835913159331399,🔴 Critical,Imminent churn — immediate intervention required.
7001134725,0.9835901433440297,🔴 Critical,Imminent churn — immediate intervention required.
7000626608,0.9835867709622527,🔴 Critical,Imminent churn — immediate intervention required.
7001835425,0.9835845376067267,🔴 Critical,Imminent churn — immediate intervention required.
7001029704,0.9835832141209818,🔴 Critical,Imminent churn — immediate intervention required.
7000245285,0.9835816105864312,🔴 Critical,Imminent churn — immediate intervention required.
7002100025,0.9835815259349061,🔴 Critical,Imminent churn — immediate intervention required.
7001227221,0.9835812716941068,🔴 Critical,Imminent churn — immediate intervention required.
7002267503,0.9835803520224946,🔴 Critical,Imminent churn — immediate intervention required.
7000681889,0.9835775381364027,🔴 Critical,Imminent churn — immediate intervention required.
7001258943,0.9835771993133842,🔴 Critical,Imminent churn — immediate intervention required.
7000043885,0.9835771622098987,🔴 Critical,Imminent churn — immediate intervention required.
7000655119,0.9835765063372001,🔴 Critical,Imminent churn — immediate intervention required.
7001782937,0.9835760362973085,🔴 Critical,Imminent churn — immediate intervention required.
7001858581,0.9835734596936672,🔴 Critical,Imminent churn — immediate intervention required.
7000958853,0.9835667573262861,🔴 Critical,Imminent churn — immediate intervention required.
7002338166,0.9835666264136733,🔴 Critical,Imminent churn — immediate intervention required.
7000059557,0.9835663541126886,🔴 Critical,Imminent churn — immediate intervention required.
7000103424,0.9835662716052187,🔴 Critical,Imminent churn — immediate intervention required.
7002338900,0.9835655563222852,🔴 Critical,Imminent churn — immediate intervention required.
7001760454,0.9835637938196679,🔴 Critical,Imminent churn — immediate intervention required.
7001447761,0.9835633594364219,🔴 Critical,Imminent churn — immediate intervention required.
7000735237,0.983562123388984,🔴 Critical,Imminent churn — immediate intervention required.
7000529843,0.9835620067691748,🔴 Critical,Imminent churn — immediate intervention required.
7001571598,0.9835600712110717,🔴 Critical,Imminent churn — immediate intervention required.
7000108516,0.9835588531391104,🔴 Critical,Imminent churn — immediate intervention required.
7001464995,0.9835567950712025,🔴 Critical,Imminent churn — immediate intervention required.
7001216253,0.9835540117881201,🔴 Critical,Imminent churn — immediate intervention required.
7002241973,0.9835532838551722,🔴 Critical,Imminent churn — immediate intervention required.
7000273434,0.983552486849738,🔴 Critical,Imminent churn — immediate intervention required.
7000784445,0.9835515917180442,🔴 Critical,Imminent churn — immediate intervention required.
7001121625,0.9835499115930408,🔴 Critical,Imminent churn — immediate intervention required.
7000865888,0.9835475663301352,🔴 Critical,Imminent churn — immediate intervention required.
7002107060,0.9835462298735231,🔴 Critical,Imminent churn — immediate intervention required.
7002131635,0.9835382893253763,🔴 Critical,Imminent churn — immediate intervention required.
7001485666,0.9835371923141142,🔴 Critical,Imminent churn — immediate intervention required.
7002115164,0.9835334335490693,🔴 Critical,Imminent churn — immediate intervention required.
7000304209,0.9835325104814836,🔴 Critical,Imminent churn — immediate intervention required.
7001268625,0.9835304996012517,🔴 Critical,Imminent churn — immediate intervention required.
7001938154,0.983530499047979,🔴 Critical,Imminent churn — immediate intervention required.
7000261680,0.9835284510168094,🔴 Critical,Imminent churn — immediate intervention required.
7002343308,0.9835281159119271,🔴 Critical,Imminent churn — immediate intervention required.
7001297286,0.983527852070162,🔴 Critical,Imminent churn — immediate intervention required.
7001236366,0.9835273376877871,🔴 Critical,Imminent churn — immediate intervention required.
7000464807,0.9835260207090797,🔴 Critical,Imminent churn — immediate intervention required.
7001236153,0.9835255792972599,🔴 Critical,Imminent churn — immediate intervention required.
7000548633,0.9835249828868087,🔴 Critical,Imminent churn — immediate intervention required.
7000014416,0.983523371862518,🔴 Critical,Imminent churn — immediate intervention required.
7002034718,0.9835212906992652,🔴 Critical,Imminent churn — immediate intervention required.
7001470069,0.9835198033218819,🔴 Critical,Imminent churn — immediate intervention required.
7001493148,0.9835182214059488,🔴 Critical,Imminent churn — immediate intervention required.
7001649818,0.9835177242142754,🔴 Critical,Imminent churn — immediate intervention required.
7001542712,0.9835172919932784,🔴 Critical,Imminent churn — immediate intervention required.
7001760380,0.9835166484540641,🔴 Critical,Imminent churn — immediate intervention required.
7002268779,0.9835163534011696,🔴 Critical,Imminent churn — immediate intervention required.
7000318323,0.9835153666119169,🔴 Critical,Imminent churn — immediate intervention required.
7002311775,0.9835138061689144,🔴 Critical,Imminent churn — immediate intervention required.
7000609904,0.9835132451697007,🔴 Critical,Imminent churn — immediate intervention required.
7001390901,0.9835129535223274,🔴 Critical,Imminent churn — immediate intervention required.
7001531208,0.9835124979011198,🔴 Critical,Imminent churn — immediate intervention required.
7000146880,0.9835109576361805,🔴 Critical,Imminent churn — immediate intervention required.
7001951334,0.9835102231217852,🔴 Critical,Imminent churn — immediate intervention required.
7001804003,0.983509315734771,🔴 Critical,Imminent churn — immediate intervention required.
7000785343,0.9835090477908537,🔴 Critical,Imminent churn — immediate intervention required.
7000116005,0.9835086468325644,🔴 Critical,Imminent churn — immediate intervention required.
7000010919,0.9835069743161693,🔴 Critical,Imminent churn — immediate intervention required.
7001892993,0.9835062623106287,🔴 Critical,Imminent churn — immediate intervention required.
7002409598,0.9835060010159862,🔴 Critical,Imminent churn — immediate intervention required.
7001508329,0.9835051899143651,🔴 Critical,Imminent churn — immediate intervention required.
7001410680,0.9835029080579906,🔴 Critical,Imminent churn — immediate intervention required.
7002397819,0.9835012080158849,🔴 Critical,Imminent churn — immediate intervention required.
7000620864,0.9835003962931549,🔴 Critical,Imminent churn — immediate intervention required.
7001062497,0.9834993969502293,🔴 Critical,Imminent churn — immediate intervention required.
7001866502,0.9834961695372719,🔴 Critical,Imminent churn — immediate intervention required.
7001647827,0.9834958622424417,🔴 Critical,Imminent churn — immediate intervention required.
7001085198,0.9834940651914399,🔴 Critical,Imminent churn — immediate intervention required.
7001840513,0.9834926177333155,🔴 Critical,Imminent churn — immediate intervention required.
7000175260,0.9834919549241296,🔴 Critical,Imminent churn — immediate intervention required.
7002038231,0.9834915355233727,🔴 Critical,Imminent churn — immediate intervention required.
7001641904,0.9834876329359061,🔴 Critical,Imminent churn — immediate intervention required.
7000216440,0.9834829852472619,🔴 Critical,Imminent churn — immediate intervention required.
7000771318,0.9834814847879887,🔴 Critical,Imminent churn — immediate intervention required.
7002002465,0.9834772907162501,🔴 Critical,Imminent churn — immediate intervention required.
7000359394,0.9834762394603622,🔴 Critical,Imminent churn — immediate intervention required.
7000846571,0.9834739880277876,🔴 Critical,Imminent churn — immediate intervention required.
7000729692,0.9834710936556271,🔴 Critical,Imminent churn — immediate intervention required.
7000858811,0.9834708321316785,🔴 Critical,Imminent churn — immediate intervention required.
7002205781,0.9834707321429356,🔴 Critical,Imminent churn — immediate intervention required.
7000880860,0.9834698777218098,🔴 Critical,Imminent churn — immediate intervention required.
7000314282,0.9834692358026536,🔴 Critical,Imminent churn — immediate intervention required.
7001028898,0.9834658066451196,🔴 Critical,Imminent churn — immediate intervention required.
7001756903,0.9834643662800047,🔴 Critical,Imminent churn — immediate intervention required.
7000986791,0.9834617837750661,🔴 Critical,Imminent churn — immediate intervention required.
7001414983,0.9834612385289143,🔴 Critical,Imminent churn — immediate intervention required.
7000531715,0.9834610552266183,🔴 Critical,Imminent churn — immediate intervention required.
7002047443,0.9834606006335269,🔴 Critical,Imminent churn — immediate intervention required.
7002336240,0.9834605454520848,🔴 Critical,Imminent churn — immediate intervention required.
7001218105,0.9834593164599374,🔴 Critical,Imminent churn — immediate intervention required.
7002114102,0.9834589419545132,🔴 Critical,Imminent churn — immediate intervention required.
7001076674,0.9834587237889135,🔴 Critical,Imminent churn — immediate intervention required.
7001281239,0.9834574619436772,🔴 Critical,Imminent churn — immediate intervention required.
7001479739,0.9834549418645105,🔴 Critical,Imminent churn — immediate intervention required.
7000461460,0.9834538545149711,🔴 Critical,Imminent churn — immediate intervention required.
7002044266,0.983453180869529,🔴 Critical,Imminent churn — immediate intervention required.
7002208952,0.9834522654631961,🔴 Critical,Imminent churn — immediate intervention required.
7000497939,0.9834509277850753,🔴 Critical,Imminent churn — immediate intervention required.
7000896250,0.9834493133391112,🔴 Critical,Imminent churn — immediate intervention required.
7001663558,0.9834475537538572,🔴 Critical,Imminent churn — immediate intervention required.
7001528394,0.9834471327331971,🔴 Critical,Imminent churn — immediate intervention required.
7000460120,0.9834469474143397,🔴 Critical,Imminent churn — immediate intervention required.
7001024664,0.9834468255834465,🔴 Critical,Imminent churn — immediate intervention required.
7000940672,0.9834440997039806,🔴 Critical,Imminent churn — immediate intervention required.
7000494451,0.983443569709833,🔴 Critical,Imminent churn — immediate intervention required.
7000743990,0.9834431794735969,🔴 Critical,Imminent churn — immediate intervention required.
7000958464,0.9834381707256694,🔴 Critical,Imminent churn — immediate intervention required.
7001342519,0.9834367335245542,🔴 Critical,Imminent churn — immediate intervention required.
7001293072,0.9834365685591051,🔴 Critical,Imminent churn — immediate intervention required.
7001526338,0.9834310586288126,🔴 Critical,Imminent churn — immediate intervention required.
7001575489,0.9834305835602963,🔴 Critical,Imminent churn — immediate intervention required.
7001305599,0.9834304317893425,🔴 Critical,Imminent churn — immediate intervention required.
7001341108,0.9834281326449617,🔴 Critical,Imminent churn — immediate intervention required.
7001427597,0.9834255030180511,🔴 Critical,Imminent churn — immediate intervention required.
7002001539,0.9834250955725805,🔴 Critical,Imminent churn — immediate intervention required.
7000936161,0.9834244858091943,🔴 Critical,Imminent churn — immediate intervention required.
7000048815,0.9834230488995451,🔴 Critical,Imminent churn — immediate intervention required.
7002349210,0.9834230261103545,🔴 Critical,Imminent churn — immediate intervention required.
7001955064,0.9834225443460339,🔴 Critical,Imminent churn — immediate intervention required.
7000350819,0.9834212074068669,🔴 Critical,Imminent churn — immediate intervention required.
7000533328,0.983420860036675,🔴 Critical,Imminent churn — immediate intervention required.
7001502458,0.9834204211110853,🔴 Critical,Imminent churn — immediate intervention required.
7001437554,0.9834203704051366,🔴 Critical,Imminent churn — immediate intervention required.
7001006284,0.983417456191441,🔴 Critical,Imminent churn — immediate intervention required.
7002365138,0.9834169709361223,🔴 Critical,Imminent churn — immediate intervention required.
7000092057,0.9834160806855807,🔴 Critical,Imminent churn — immediate intervention required.
7000669134,0.9834152641513149,🔴 Critical,Imminent churn — immediate intervention required.
7000057675,0.9834119320969368,🔴 Critical,Imminent churn — immediate intervention required.
7001186304,0.9834084307281956,🔴 Critical,Imminent churn — immediate intervention required.
7002394453,0.9834082183053493,🔴 Critical,Imminent churn — immediate intervention required.
7002023860,0.9834066697888171,🔴 Critical,Imminent churn — immediate intervention required.
7000174007,0.9834064312822057,🔴 Critical,Imminent churn — immediate intervention required.
7001470850,0.9834049248951342,🔴 Critical,Imminent churn — immediate intervention required.
7001105255,0.9834046934468441,🔴 Critical,Imminent churn — immediate intervention required.
7000830504,0.9834037775551858,🔴 Critical,Imminent churn — immediate intervention required.
7001422347,0.9834020097477627,🔴 Critical,Imminent churn — immediate intervention required.
7002333823,0.9834014288834501,🔴 Critical,Imminent churn — immediate intervention required.
7002296909,0.983401308284577,🔴 Critical,Imminent churn — immediate intervention required.
7001858278,0.983401087453178,🔴 Critical,Imminent churn — immediate intervention required.
7000553086,0.9834004130523495,🔴 Critical,Imminent churn — immediate intervention required.
7001491991,0.9833993117593172,🔴 Critical,Imminent churn — immediate intervention required.
7002053400,0.9833972433064894,🔴 Critical,Imminent churn — immediate intervention required.
7001215178,0.9833949660656913,🔴 Critical,Imminent churn — immediate intervention required.
7000021023,0.9833920549421843,🔴 Critical,Imminent churn — immediate intervention required.
7002039756,0.9833909499903022,🔴 Critical,Imminent churn — immediate intervention required.
7001617690,0.9833900210603879,🔴 Critical,Imminent churn — immediate intervention required.
7001622306,0.9833890037377275,🔴 Critical,Imminent churn — immediate intervention required.
7001417555,0.983386759206457,🔴 Critical,Imminent churn — immediate intervention required.
7000767750,0.9833856013425154,🔴 Critical,Imminent churn — immediate intervention required.
7000341977,0.9833839891327374,🔴 Critical,Imminent churn — immediate intervention required.
7002238800,0.9833839845862781,🔴 Critical,Imminent churn — immediate intervention required.
7000898686,0.9833833610471404,🔴 Critical,Imminent churn — immediate intervention required.
7002346187,0.9833821829005656,🔴 Critical,Imminent churn — immediate intervention required.
7001141685,0.9833785060384508,🔴 Critical,Imminent churn — immediate intervention required.
7000551354,0.9833782405615061,🔴 Critical,Imminent churn — immediate intervention required.
7000297838,0.9833777566939859,🔴 Critical,Imminent churn — immediate intervention required.
7001495121,0.9833760811988672,🔴 Critical,Imminent churn — immediate intervention required.
7000552563,0.983374422684111,🔴 Critical,Imminent churn — immediate intervention required.
7000431611,0.9833728191836535,🔴 Critical,Imminent churn — immediate intervention required.
7000892521,0.9833723415000657,🔴 Critical,Imminent churn — immediate intervention required.
7000133392,0.9833719117053606,🔴 Critical,Imminent churn — immediate intervention required.
7001787064,0.9833699983811722,🔴 Critical,Imminent churn — immediate intervention required.
7001979866,0.9833697516610385,🔴 Critical,Imminent churn — immediate intervention required.
7001187382,0.9833676477717626,🔴 Critical,Imminent churn — immediate intervention required.
7001310902,0.9833674025893899,🔴 Critical,Imminent churn — immediate intervention required.
7000529467,0.983366642487169,🔴 Critical,Imminent churn — immediate intervention required.
7000979157,0.9833641233492563,🔴 Critical,Imminent churn — immediate intervention required.
7000504993,0.9833639322017699,🔴 Critical,Imminent churn — immediate intervention required.
7001051899,0.9833614433018518,🔴 Critical,Imminent churn — immediate intervention required.
7001441675,0.9833608133309624,🔴 Critical,Imminent churn — immediate intervention required.
7001912634,0.9833563055912546,🔴 Critical,Imminent churn — immediate intervention required.
7001822353,0.9833544641390031,🔴 Critical,Imminent churn — immediate intervention required.
7000958155,0.9833535586367006,🔴 Critical,Imminent churn — immediate intervention required.
7001807722,0.9833530330003384,🔴 Critical,Imminent churn — immediate intervention required.
7000662976,0.9833506375216099,🔴 Critical,Imminent churn — immediate intervention required.
7000424602,0.9833498893465304,🔴 Critical,Imminent churn — immediate intervention required.
7001244634,0.9833461583768652,🔴 Critical,Imminent churn — immediate intervention required.
7001050849,0.9833441743094311,🔴 Critical,Imminent churn — immediate intervention required.
7000186496,0.9833437233753375,🔴 Critical,Imminent churn — immediate intervention required.
7001339956,0.9833433881327291,🔴 Critical,Imminent churn — immediate intervention required.
7000348493,0.9833391186841931,🔴 Critical,Imminent churn — immediate intervention required.
7000811218,0.9833376388102724,🔴 Critical,Imminent churn — immediate intervention required.
7001709866,0.9833347244112233,🔴 Critical,Imminent churn — immediate intervention required.
7002285933,0.9833343876370979,🔴 Critical,Imminent churn — immediate intervention required.
7001874918,0.9833340165934439,🔴 Critical,Imminent churn — immediate intervention required.
7001763871,0.9833329766135467,🔴 Critical,Imminent churn — immediate intervention required.
7001700328,0.9833298501782889,🔴 Critical,Imminent churn — immediate intervention required.
7001835650,0.983329116939834,🔴 Critical,Imminent churn — immediate intervention required.
7001688469,0.9833284321971683,🔴 Critical,Imminent churn — immediate intervention required.
7000639074,0.9833283519247212,🔴 Critical,Imminent churn — immediate intervention required.
7000845824,0.9833277968072298,🔴 Critical,Imminent churn — immediate intervention required.
7000033775,0.9833260959645245,🔴 Critical,Imminent churn — immediate intervention required.
7000428844,0.9833251044040634,🔴 Critical,Imminent churn — immediate intervention required.
7000696724,0.9833239148721029,🔴 Critical,Imminent churn — immediate intervention required.
7002343000,0.9833238505359143,🔴 Critical,Imminent churn — immediate intervention required.
7001289446,0.9833225268052532,🔴 Critical,Imminent churn — immediate intervention required.
7002031416,0.9833220301340954,🔴 Critical,Imminent churn — immediate intervention required.
